Source,Target,Weight
000980,300133,0
000980,300176,0
000980,300182,0
000980,300199,0
000980,300336,0
000980,300439,0
000980,600129,0
000980,600146,0
000980,600177,1
000980,600189,0
000980,600199,0
000980,600227,0
000980,600238,0
000980,600365,0
000980,600480,0
000980,600530,0
000980,600572,0
000980,600781,1
000980,601777,0
000980,603009,0
000980,603555,0
000980,603779,0
000981,000030,1
000981,000802,0
000981,000927,0
000981,002102,1
000981,002740,0
000981,300006,0
000981,300111,0
000981,300133,0
000981,300336,0
000981,603555,0
000989,000596,1
000989,000700,1
000989,000790,1
000989,000799,0
000989,000813,1
000989,000860,1
000989,000915,1
000989,002007,0
000989,002166,1
000989,002287,1
000989,002317,1
000989,002363,1
000989,002365,1
000989,002390,0
000989,002433,0
000989,002434,1
000989,002510,1
000989,002536,1
000989,002568,1
000989,002653,1
000989,002762,1
000989,002773,1
000989,300005,1
000989,300158,0
000989,300233,0
000989,300251,0
000989,300363,1
000989,300381,1
000989,300482,1
000989,600059,1
000989,600085,0
000989,600132,0
000989,600161,1
000989,600195,0
000989,600216,0
000989,600400,1
000989,600519,0
000989,600521,0
000989,600523,1
000989,600613,1
000989,600671,1
000989,600779,1
000989,600809,1
000989,601689,1
000989,601799,1
000989,603239,1
000989,603456,1
000999,000030,1
000999,000338,0
000999,000848,1
000999,000951,0
000999,002102,1
000999,600252,0
000999,600479,0
000999,600557,1
000999,600742,0
000999,601965,1
000999,603035,0
000999,603198,1
000999,603808,0
002001,000156,0
002001,000513,0
002001,000538,1
002001,000568,1
002001,000858,1
002001,000919,1
002001,002019,0
002001,002022,1
002001,002038,1
002001,002085,1
002001,002126,0
002001,002275,1
002001,002294,1
002001,002304,0
002001,002328,1
002001,002332,0
002001,002550,0
002001,002566,1
002001,002590,1
002001,002603,0
002001,002664,0
002001,002688,0
002001,002728,0
002001,002755,1
002001,300026,1
002001,300039,0
002001,300119,1
002001,300194,0
002001,300255,0
002001,300258,1
002001,300406,0
002001,300428,1
002001,300434,1
002001,300452,1
002001,300463,1
002001,300485,1
002001,300580,1
002001,600006,0
002001,600079,0
002001,600081,0
002001,600196,0
002001,600211,1
002001,600285,1
002001,600299,1
002001,600332,1
002001,600380,0
002001,600422,1
002001,600513,1
002001,600535,0
002001,600559,0
002001,600594,1
002001,600699,0
002001,600702,1
002001,601566,1
002001,601579,1
002001,603006,1
002001,603089,1
002001,603158,1
002001,603166,0
002001,603306,1
002001,603319,1
002001,603358,1
002001,603369,1
002001,603567,1
002001,603589,1
002001,603669,1
002001,603788,0
002001,603919,0
002001,603997,1
002003,000338,1
002003,000848,0
002003,000869,0
002003,000951,1
002003,000999,1
002003,002275,1
002003,002755,1
002003,300428,1
002003,300580,1
002003,600056,1
002003,600211,1
002003,600252,1
002003,600420,1
002003,600422,1
002003,600479,1
002003,600557,0
002003,600702,1
002003,600742,1
002003,601965,0
002003,603035,1
002003,603198,0
002003,603306,1
002003,603808,1
002003,603839,0
002007,000596,1
002007,000700,1
002007,000790,1
002007,000799,0
002007,000813,1
002007,000860,1
002007,000915,1
002007,002166,1
002007,002287,1
002007,002317,1
002007,002363,1
002007,002365,1
002007,002390,0
002007,002433,0
002007,002434,1
002007,002510,1
002007,002536,1
002007,002568,1
002007,002653,1
002007,002762,1
002007,002773,1
002007,300005,1
002007,300158,0
002007,300233,0
002007,300251,0
002007,300363,1
002007,300381,1
002007,300482,1
002007,600059,1
002007,600085,0
002007,600132,0
002007,600161,1
002007,600195,0
002007,600216,0
002007,600400,1
002007,600519,0
002007,600521,0
002007,600523,1
002007,600613,1
002007,600671,1
002007,600779,1
002007,600809,1
002007,601689,1
002007,601799,1
002007,603239,1
002007,603456,1
002019,000156,0
002019,000513,0
002019,002022,1
002019,002294,1
002019,002304,0
002019,002566,1
002019,002590,1
002019,002603,0
002019,002688,0
002019,300039,0
002019,300119,1
002019,300428,1
002019,300485,1
002019,300580,1
002019,600196,0
002019,600211,1
002019,600380,0
002019,600513,1
002019,600559,0
002019,600594,1
002019,600702,1
002019,603006,1
002019,603166,0
002019,603306,1
002019,603369,1
002019,603567,1
002019,603919,0
002019,603997,1
002020,000030,1
002020,000338,0
002020,000581,1
002020,000848,1
002020,000869,1
002020,000951,0
002020,000999,0
002020,002003,1
002020,002029,0
002020,002048,1
002020,002102,1
002020,002737,1
002020,300497,1
002020,600056,0
002020,600177,1
002020,600197,1
002020,600252,0
002020,600398,0
002020,600420,0
002020,600479,0
002020,600557,1
002020,600742,0
002020,600750,0
002020,600781,1
002020,601965,1
002020,603035,0
002020,603198,1
002020,603518,1
002020,603808,0
002020,603839,1
002022,000156,1
002022,002294,0
002022,002304,1
002022,002317,1
002022,002434,1
002022,002536,1
002022,002566,0
002022,002590,0
002022,002603,1
002022,002688,1
002022,300005,1
002022,300039,1
002022,300119,0
002022,300485,0
002022,600059,1
002022,600196,1
002022,600380,1
002022,600513,0
002022,600559,1
002022,600594,0
002022,601799,1
002022,603006,0
002022,603166,1
002022,603369,0
002022,603919,1
002022,603997,0
002029,000030,1
002029,000338,0
002029,000581,1
002029,000848,1
002029,000869,1
002029,000951,0
002029,000999,0
002029,002003,1
002029,002048,1
002029,002102,1
002029,002737,1
002029,300497,1
002029,600056,0
002029,600177,1
002029,600252,0
002029,600398,0
002029,600420,0
002029,600479,0
002029,600557,1
002029,600742,0
002029,600750,0
002029,600781,1
002029,601965,1
002029,603035,0
002029,603198,1
002029,603518,1
002029,603808,0
002029,603839,1
002030,000403,1
002030,000518,0
002030,000534,0
002030,000550,0
002030,000590,0
002030,000729,0
002030,000788,0
002030,000800,0
002030,000868,0
002030,000929,0
002030,000931,0
002030,000957,0
002030,002101,0
002030,002118,0
002030,002239,1
002030,002252,0
002030,002265,0
002030,002355,0
002030,002488,0
002030,002562,0
002030,002581,0
002030,002594,0
002030,002612,0
002030,002646,0
002030,002693,0
002030,002708,0
002030,002715,0
002030,002817,1
002030,002821,1
002030,002826,1
002030,300009,0
002030,300110,0
002030,300142,0
002030,300147,0
002030,300204,0
002030,300239,0
002030,300267,0
002030,300436,0
002030,300528,0
002030,300534,0
002030,300558,0
002030,300583,0
002030,300585,0
002030,300601,0
002030,600088,1
002030,600107,0
002030,600136,1
002030,600178,0
002030,600213,0
002030,600267,0
002030,600276,0
002030,600300,0
002030,600303,1
002030,600351,0
002030,600375,1
002030,600385,0
002030,600501,0
002030,600543,0
002030,600715,0
002030,600771,0
002030,600789,1
002030,600812,0
002030,600851,0
002030,601718,0
002030,603168,0
002030,603566,1
002030,603718,0
002038,000156,1
002038,000513,1
002038,000538,0
002038,000568,0
002038,000596,1
002038,000700,1
002038,000858,0
002038,000915,1
002038,000919,0
002038,002019,1
002038,002022,0
002038,002126,1
002038,002287,1
002038,002294,0
002038,002304,1
002038,002317,1
002038,002328,0
002038,002332,1
002038,002365,1
002038,002434,1
002038,002536,1
002038,002550,1
002038,002566,0
002038,002569,1
002038,002590,0
002038,002603,1
002038,002664,1
002038,002688,1
002038,002728,1
002038,300005,1
002038,300026,0
002038,300039,1
002038,300119,0
002038,300194,1
002038,300255,1
002038,300258,0
002038,300294,1
002038,300381,1
002038,300406,1
002038,300434,0
002038,300452,0
002038,300463,0
002038,300485,0
002038,600006,1
002038,600059,1
002038,600079,1
002038,600081,1
002038,600196,1
002038,600299,0
002038,600380,1
002038,600513,0
002038,600535,1
002038,600559,1
002038,600594,0
002038,600671,1
002038,600699,1
002038,600779,1
002038,601579,0
002038,601799,1
002038,603006,0
002038,603089,0
002038,603158,0
002038,603166,1
002038,603239,1
002038,603358,0
002038,603369,0
002038,603567,0
002038,603788,1
002038,603919,1
002038,603997,0
002048,000030,0
002048,000338,1
002048,000423,1
002048,000566,1
002048,000581,0
002048,000625,1
002048,000760,1
002048,000766,1
002048,000802,1
002048,000892,1
002048,000908,1
002048,000927,1
002048,000951,1
002048,000981,1
002048,000999,1
002048,002102,0
002048,002219,1
002048,002370,1
002048,002435,1
002048,002437,1
002048,002445,1
002048,002486,1
002048,002656,1
002048,002703,1
002048,002740,1
002048,002765,1
002048,300006,1
002048,300100,1
002048,300111,1
002048,300133,1
002048,300176,1
002048,300336,1
002048,300439,1
002048,600056,1
002048,600146,1
002048,600177,0
002048,600189,1
002048,600199,1
002048,600238,1
002048,600252,1
002048,600365,1
002048,600420,1
002048,600479,1
002048,600480,1
002048,600572,1
002048,600742,1
002048,600781,0
002048,603009,1
002048,603035,1
002048,603555,1
002048,603808,1
002071,000030,1
002071,000423,0
002071,000566,0
002071,000581,1
002071,000625,0
002071,000752,0
002071,000760,0
002071,000766,0
002071,000802,0
002071,000892,0
002071,000908,0
002071,000927,0
002071,000980,0
002071,000981,0
002071,002048,1
002071,002102,1
002071,002198,0
002071,002219,0
002071,002269,0
002071,002284,0
002071,002349,0
002071,002370,0
002071,002435,0
002071,002437,0
002071,002445,0
002071,002486,0
002071,002502,0
002071,002592,0
002071,002656,0
002071,002662,0
002071,002703,0
002071,002739,0
002071,002740,0
002071,002750,0
002071,002765,0
002071,300006,0
002071,300027,0
002071,300086,0
002071,300100,0
002071,300108,0
002071,300111,0
002071,300133,0
002071,300176,0
002071,300182,0
002071,300199,0
002071,300336,0
002071,300426,0
002071,300439,0
002071,600129,0
002071,600146,0
002071,600177,1
002071,600189,0
002071,600199,0
002071,600227,0
002071,600238,0
002071,600365,0
002071,600480,0
002071,600518,0
002071,600530,0
002071,600572,0
002071,600781,1
002071,601777,0
002071,603009,0
002071,603555,0
002071,603779,0
002085,000156,1
002085,000513,1
002085,000756,1
002085,000848,1
002085,000869,1
002085,002003,1
002085,002019,1
002085,002126,1
002085,002275,0
002085,002304,1
002085,002332,1
002085,002550,1
002085,002603,1
002085,002664,1
002085,002688,1
002085,002728,1
002085,002737,1
002085,002755,0
002085,300039,1
002085,300194,1
002085,300255,1
002085,300406,1
002085,300428,0
002085,300497,1
002085,300580,0
002085,600006,1
002085,600066,1
002085,600079,1
002085,600081,1
002085,600196,1
002085,600197,1
002085,600211,0
002085,600332,0
002085,600380,1
002085,600422,0
002085,600535,1
002085,600557,1
002085,600559,1
002085,600699,1
002085,600702,0
002085,601566,0
002085,601965,1
002085,603166,1
002085,603198,1
002085,603306,0
002085,603319,0
002085,603518,1
002085,603788,1
002085,603839,1
002085,603919,1
002099,000030,1
002099,000338,0
002099,000581,1
002099,000623,0
002099,000650,0
002099,000756,1
002099,000848,1
002099,000869,1
002099,000951,0
002099,000999,0
002099,002003,1
002099,002020,0
002099,002029,0
002099,002048,1
002099,002102,1
002099,002283,0
002099,002406,0
002099,002563,1
002099,002687,1
002099,002737,1
002099,300016,0
002099,300432,0
002099,300497,1
002099,600056,0
002099,600062,0
002099,600066,1
002099,600104,0
002099,600177,1
002099,600197,1
002099,600252,0
002099,600329,1
002099,600398,0
002099,600420,0
002099,600479,0
002099,600557,1
002099,600566,0
002099,600741,0
002099,600742,0
002099,600750,0
002099,600781,1
002099,601965,1
002099,603035,0
002099,603198,1
002099,603518,1
002099,603808,0
002099,603839,1
002099,603858,0
002099,603877,0
002101,000403,1
002101,000518,0
002101,000534,0
002101,000590,0
002101,000729,0
002101,000788,0
002101,000929,0
002101,000931,0
002101,000957,0
002101,002239,1
002101,002252,0
002101,002265,0
002101,002488,0
002101,002581,0
002101,002646,0
002101,002715,0
002101,002817,1
002101,002821,1
002101,002826,1
002101,300009,0
002101,300110,0
002101,300142,0
002101,300147,0
002101,300204,0
002101,300436,0
002101,300528,0
002101,300534,0
002101,300558,0
002101,300583,0
002101,300585,0
002101,300601,0
002101,600088,1
002101,600107,0
002101,600136,1
002101,600178,0
002101,600213,0
002101,600300,0
002101,600351,0
002101,600375,1
002101,600385,0
002101,600501,0
002101,600543,0
002101,600715,0
002101,600771,0
002101,600789,1
002101,600812,0
002101,600851,0
002101,601718,0
002101,603168,0
002101,603718,0
002102,000030,0
002102,000927,1
002102,300133,1
002102,300336,1
002102,600252,1
002102,600742,1
002102,603555,1
002107,000153,1
002107,000538,1
002107,000559,1
002107,000568,1
002107,000572,1
002107,000596,0
002107,000597,1
002107,000700,0
002107,000739,1
002107,000799,1
002107,000858,1
002107,000915,0
002107,000919,1
002107,000989,1
002107,002007,1
002107,002022,1
002107,002038,1
002107,002287,0
002107,002294,1
002107,002317,0
002107,002328,1
002107,002343,0
002107,002365,0
002107,002390,1
002107,002393,1
002107,002412,1
002107,002433,1
002107,002434,0
002107,002448,1
002107,002503,0
002107,002536,0
002107,002566,1
002107,002569,0
002107,002590,1
002107,002593,1
002107,300005,0
002107,300026,1
002107,300119,1
002107,300158,1
002107,300233,1
002107,300251,1
002107,300258,1
002107,300294,0
002107,300304,1
002107,300381,0
002107,300434,1
002107,300452,1
002107,300463,1
002107,300485,1
002107,300501,1
002107,600059,0
002107,600085,1
002107,600132,1
002107,600195,1
002107,600216,1
002107,600299,1
002107,600513,1
002107,600519,1
002107,600521,1
002107,600594,1
002107,600600,1
002107,600671,0
002107,600686,1
002107,600779,0
002107,601579,1
002107,601595,1
002107,601799,0
002107,603006,1
002107,603089,1
002107,603158,1
002107,603239,0
002107,603358,1
002107,603369,1
002107,603567,1
002107,603997,1
002118,000403,1
002118,000518,0
002118,000534,0
002118,000590,0
002118,000729,0
002118,000788,0
002118,000800,0
002118,000868,0
002118,000929,0
002118,000931,0
002118,000957,0
002118,002101,0
002118,002239,1
002118,002252,0
002118,002265,0
002118,002355,0
002118,002488,0
002118,002562,0
002118,002581,0
002118,002612,0
002118,002646,0
002118,002693,0
002118,002715,0
002118,002817,1
002118,002821,1
002118,002826,1
002118,300009,0
002118,300110,0
002118,300142,0
002118,300147,0
002118,300204,0
002118,300239,0
002118,300267,0
002118,300436,0
002118,300528,0
002118,300534,0
002118,300558,0
002118,300583,0
002118,300585,0
002118,300601,0
002118,600088,1
002118,600107,0
002118,600136,1
002118,600178,0
002118,600213,0
002118,600267,0
002118,600276,0
002118,600300,0
002118,600351,0
002118,600375,1
002118,600385,0
002118,600501,0
002118,600543,0
002118,600715,0
002118,600771,0
002118,600789,1
002118,600812,0
002118,600851,0
002118,601718,0
002118,603168,0
002118,603718,0
002126,000156,0
002126,000513,0
002126,000538,1
002126,000858,1
002126,002019,0
002126,002022,1
002126,002294,1
002126,002304,0
002126,002566,1
002126,002590,1
002126,002603,0
002126,002688,0
002126,002755,1
002126,300026,1
002126,300039,0
002126,300119,1
002126,300428,1
002126,300485,1
002126,300580,1
002126,600196,0
002126,600211,1
002126,600380,0
002126,600513,1
002126,600535,0
002126,600559,0
002126,600594,1
002126,600702,1
002126,603006,1
002126,603166,0
002126,603306,1
002126,603369,1
002126,603567,1
002126,603919,0
002126,603997,1
002154,000156,1
002154,000513,1
002154,000756,1
002154,000848,1
002154,000869,1
002154,002001,1
002154,002003,1
002154,002019,1
002154,002085,0
002154,002126,1
002154,002275,0
002154,002304,1
002154,002332,1
002154,002550,1
002154,002603,1
002154,002664,1
002154,002687,1
002154,002688,1
002154,002728,1
002154,002737,1
002154,002755,0
002154,300039,1
002154,300194,1
002154,300255,1
002154,300406,1
002154,300428,0
002154,300497,1
002154,300580,0
002154,600006,1
002154,600066,1
002154,600079,1
002154,600081,1
002154,600196,1
002154,600197,1
002154,600211,0
002154,600285,0
002154,600332,0
002154,600380,1
002154,600422,0
002154,600535,1
002154,600557,1
002154,600559,1
002154,600699,1
002154,600702,0
002154,601566,0
002154,601965,1
002154,603166,1
002154,603198,1
002154,603306,0
002154,603319,0
002154,603518,1
002154,603589,0
002154,603669,0
002154,603788,1
002154,603839,1
002154,603919,1
002166,000403,1
002166,000790,0
002166,000860,0
002166,002239,1
002166,002363,0
002166,002390,1
002166,002433,1
002166,002510,0
002166,002568,0
002166,002653,0
002166,002773,0
002166,002821,1
002166,002826,1
002166,300158,1
002166,300233,1
002166,300251,1
002166,300363,0
002166,300482,0
002166,600085,1
002166,600088,1
002166,600136,1
002166,600161,0
002166,600195,1
002166,600375,1
002166,600400,0
002166,600519,1
002166,600613,0
002166,600789,1
002166,600809,0
002166,601689,0
002166,603456,0
002198,000030,1
002198,000423,0
002198,000566,0
002198,000581,1
002198,000625,0
002198,000760,0
002198,000766,0
002198,000802,0
002198,000892,0
002198,000908,0
002198,000927,0
002198,000981,0
002198,002048,1
002198,002102,1
002198,002219,0
002198,002370,0
002198,002435,0
002198,002437,0
002198,002445,0
002198,002486,0
002198,002502,0
002198,002656,0
002198,002662,0
002198,002703,0
002198,002740,0
002198,002750,0
002198,002765,0
002198,300006,0
002198,300100,0
002198,300111,0
002198,300133,0
002198,300176,0
002198,300336,0
002198,300439,0
002198,600146,0
002198,600177,1
002198,600189,0
002198,600199,0
002198,600238,0
002198,600365,0
002198,600480,0
002198,600572,0
002198,600781,1
002198,601777,0
002198,603009,0
002198,603555,0
002198,603779,0
002213,000403,1
002213,000518,0
002213,000534,0
002213,000550,0
002213,000590,0
002213,000729,0
002213,000788,0
002213,000800,0
002213,000868,0
002213,000929,0
002213,000931,0
002213,000957,0
002213,002030,0
